ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101S30001,101S3000,코스피200 F 202203 (주간),389.50,1,2.90,389.50,391.05,386.90,393.95,389.50,"239,858","23,345,103,875,000","232,491",FU,20211221,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),389.60,1,2.90,389.50,391.00,387.45,393.95,389.60,961,"93,665,550,000","9,970",FU,20211221,KRDRVFUK2I
KR4101S90005,101S9000,코스피200 F 202209 (주간),-,0,-,-,-,-,393.95,390.35,0,0,785,FU,20211221,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,393.95,390.85,400,"39,152,500,000","10,511",FU,20211221,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),-,0,-,-,-,-,393.95,388.75,0,0,"1,890",FU,20211221,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),-,0,-,-,-,-,393.95,389.55,0,0,"4,777",FU,20211221,KRDRVFUK2I
KR4101VC0004,101VC000,코스피200 F 202412 (주간),-,0,-,-,-,-,393.95,388.10,0,0,24,FU,20211221,KRDRVFUK2I
KR4401S3S6S1,401S3S6S,코스피200 SP 2203-2206 (주간),0.15,1,0.15,0.15,0.20,0.10,393.95,0.00,75,"14,617,150,000",-,FU,20211221,KRDRVFUK2I
KR4401S3S9S5,401S3S9S,코스피200 SP 2203-2209 (주간),-,0,-,-,-,-,393.95,0.00,0,0,-,FU,20211221,KRDRVFUK2I
KR4401S3SCS1,401S3SCS,코스피200 SP 2203-2212 (주간),-,0,-,-,-,-,393.95,0.00,0,0,-,FU,20211221,KRDRVFUK2I
KR4401S3T6S0,401S3T6S,코스피200 SP 2203-2306 (주간),-,0,-,-,-,-,393.95,0.00,0,0,-,FU,20211221,KRDRVFUK2I
KR4401S3TCS9,401S3TCS,코스피200 SP 2203-2312 (주간),-,0,-,-,-,-,393.95,0.00,0,0,-,FU,20211221,KRDRVFUK2I
KR4401S3VCS5,401S3VCS,코스피200 SP 2203-2412 (주간),-,0,-,-,-,-,393.95,0.00,0,0,-,FU,20211221,KRDRVFUK2I
